,ID,Area,City,Restaurant,price,avg_ratings,total_ratings,food_type,Address,delivery_time,Price_range,Rating_range,Delivery_range,primary_cuisine,num_of_cuisines,popularity_scores,Pop_bracket
131,5408,Camp,Pune,George Restaurant,600.0,4.3,1000,"North Indian,Chinese,Biryani,Mughlai,Parsi,Fast Food",East Street,33,premium,High rated,Fast Delivery,North Indian,6,29.707645551055446,High Popularity
132,5496,Camp,Pune,Marzorin,200.0,4.4,1000,"Fast Food,Bakery,Beverages,Snacks,Desserts",Mg Road,33,mid range,High rated,Fast Delivery,Fast Food,5,30.398521028986973,High Popularity
133,5504,Antop Hill,Mumbai,Monica Chinese Fast Food,350.0,3.9,50,Chinese,Antop Hill,57,mid range,avg rated,slow ,Chinese,1,15.33411996762487,Medium Popularity
134,5538,Kothapet,Hyderabad,Kinara Grand,750.0,3.9,1000,"North Indian,Chinese,Biryani",Ashta Laxmi Temple,58,premium,avg rated,slow ,North Indian,3,26.944143639329358,High Popularity
135,5549,New Tippasandra,Bangalore,Dal Roti Sabji,150.0,4.5,100,North Indian,80Ft Road,54,budget,High rated,Moderate,North Indian,1,20.768042325785668,Medium Popularity
136,5573,Ashok Nagar,Bangalore,Mainland China,850.0,4.3,100,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",Church Street,40,premium,High rated,Fast Delivery,Chinese,7,19.845018222417416,Medium Popularity
137,5582,Vasanth Nagar,Bangalore,Shezan,600.0,4.3,100,"North Indian,Chinese,Continental,Mughlai",Cunnigham Road,44,premium,High rated,Moderate,North Indian,4,19.845018222417416,Medium Popularity
138,5596,Vasanth Nagar,Bangalore,Dolci Desserts,600.0,4.5,50,"Desserts,Pastas",Cunnigham Road,40,premium,High rated,Fast Delivery,Desserts,2,17.693215347259464,Medium Popularity
139,5624,Deccan Gymkhana,Pune,Subway,350.0,4.4,100,"Fast Food,Healthy Food,Salads,Snacks,Desserts,Beverages",Fc Road,35,mid range,High rated,Fast Delivery,Fast Food,6,20.306530274101544,Medium Popularity
140,5691,Bandra Area,Mumbai,Smoke House Deli,600.0,4.4,100,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",Bandra Area,48,premium,High rated,Moderate,European,8,20.306530274101544,Medium Popularity
141,5743,Bhawani Peth,Pune,Madinah,200.0,4.0,500,"Mughlai,North Indian,Chinese,Biryani",Poona College,34,mid range,avg rated,Fast Delivery,Mughlai,4,24.866424404339458,Medium Popularity
142,5802,Bidhannagar,Kolkata,First Innings - The Stadel Hotel,800.0,4.5,20,"North Indian,Chinese,Continental",Sector 3,69,premium,High rated,slow ,North Indian,3,13.700350969755403,Medium Popularity
143,5862,Basheer Bagh,Hyderabad,Meghacity,500.0,4.4,1000,"North Indian,Chinese",Basheerbagh X Road,32,premium,High rated,Fast Delivery,North Indian,2,30.398521028986973,High Popularity
144,5878,Kalyani Nagar,Pune,Salad Grills,300.0,4.3,100,"Healthy Food,Salads,Fast Food,Continental,North Indian,Chinese",Hermes Parai,63,mid range,High rated,slow ,Healthy Food,6,19.845018222417416,Medium Popularity
145,5882,Ashok Nagar,Bangalore,Oh! Calcutta,800.0,4.3,100,Bengali,Church Street,36,premium,High rated,Fast Delivery,Bengali,1,19.845018222417416,Medium Popularity
146,5893,Shankarapura,Bangalore,Polar Bear,300.0,4.5,100,"Desserts,Fast Food",Vv Puram,38,mid range,High rated,Fast Delivery,Desserts,2,20.768042325785668,Medium Popularity
147,5908,Vasanth Nagar,Bangalore,Miller'S 46,1100.0,4.4,100,"Steakhouse,American,Continental",Cunnigham Road,47,premium,High rated,Moderate,Steakhouse,3,20.306530274101544,Medium Popularity
148,5916,Sivanchetti Gardens,Bangalore,Carnival De Goa,500.0,4.1,100,"Goan,Mangalorean,Kerala,South Indian,Seafood,Coastal,Continental",Kensington Point,48,premium,High rated,Moderate,Goan,7,18.921994119049163,Medium Popularity
149,5989,Elgin,Kolkata,The Rouge,400.0,4.4,50,Desserts  Bakery,Near Bishop'S College  Kolkata,51,mid range,High rated,Moderate,Desserts  Bakery,1,17.300032783987035,Medium Popularity
150,5994,Bidhannagar,Kolkata,The Darjeeling,500.0,4.0,100,"Chinese,Nepalese,Tibetan",Near City Centre 1,73,premium,avg rated,slow ,Chinese,3,18.46048206736504,Medium Popularity
151,6075,Paschim Vihar,Delhi,London Grill Co,500.0,4.0,1000,"American,Healthy Food,Fast Food,Continental,Salads,Beverages,Desserts",Paschim Vihar,50,premium,avg rated,Moderate,American,7,27.63501911726088,High Popularity
152,6328,Mumbai,Mumbai,Mughal Fusions,300.0,3.9,100,"Mughlai,North Indian,Chinese,Seafood",Lbs Marg,38,mid range,avg rated,Fast Delivery,Mughlai,4,17.99897001568091,Medium Popularity
153,6329,Kurla West,Mumbai,Mughal Darbaar,300.0,3.7,500,"Mughlai,North Indian,Chinese,Seafood",Lbs Marg,40,mid range,avg rated,Fast Delivery,Mughlai,4,23.001442574014,Medium Popularity
154,6332,Saki Naka,Mumbai,Naaz Hotel,750.0,4.1,500,"Mughlai,North Indian,Chinese",Kurla West,39,premium,High rated,Fast Delivery,Mughlai,3,25.488085014447943,High Popularity
155,6345,Teynampet,Chennai,Amaravathi,650.0,4.2,100,"Indian,Chinese,Andhra,Tandoor",Cathedral Road,53,premium,High rated,Moderate,Indian,4,19.38350617073329,Medium Popularity
156,6358,Nandanam,Chennai,Eatalica,500.0,4.5,100,"Italian,American",Ra Puram,69,premium,High rated,slow ,Italian,2,20.768042325785668,Medium Popularity
157,6493,Rajajinagar,Bangalore,Kudla Beach,400.0,3.9,20,"North Indian,Chinese,Seafood,South Indian",Dr. Rajkumar Road,59,mid range,avg rated,slow ,North Indian,4,11.87363750712135,Medium Popularity
158,6518,Langford Gardens,Bangalore,Rolls Kitchen,200.0,4.4,500,Fast Food,Shanthi Nagar,35,mid range,High rated,Fast Delivery,Fast Food,1,27.353066844773405,High Popularity
159,6577,Punjagutta,Hyderabad,Zyqa Restaurant,200.0,4.0,500,"North Indian,Biryani,Chinese",Punjagutta,55,mid range,avg rated,Moderate,North Indian,3,24.866424404339458,Medium Popularity
160,6585,Himayatnagar,Hyderabad,Sahara Bakers,200.0,3.8,500,"Bakery,Pizzas",Chikadpally,34,mid range,avg rated,Fast Delivery,Bakery,2,23.623103184122485,Medium Popularity
161,6663,Kurla West,Mumbai,Mughal Dhaba,500.0,4.0,20,"Mughlai,North Indian,Chinese",Lbs Marg Kurla West,36,premium,avg rated,Fast Delivery,Mughlai,3,12.178089750893692,Medium Popularity
162,6723,Deccan Gymkhana,Pune,Spring Onion,500.0,4.3,100,"Chinese,Thai,Pan-Asian,Seafood",Bhandarkar Road,39,premium,High rated,Fast Delivery,Chinese,4,19.845018222417416,Medium Popularity
163,6745,Koti,Hyderabad,Tibbs Frankie,150.0,4.3,100,Snacks,Hanuman Tekdi Road,29,budget,High rated,Fast Delivery,Snacks,1,19.845018222417416,Medium Popularity
164,6775,Kalighat,Kolkata,Petuk,350.0,4.0,20,"Mughlai,Chinese,Fast Food",Near Sujata Sadan Theater Hazra,70,mid range,avg rated,slow ,Mughlai,3,12.178089750893692,Medium Popularity
165,6850,Malleshwaram,Bangalore,Shanthi Sagar Grand,200.0,4.0,100,"North Indian,South Indian,Fast Food",Sampige Road,57,mid range,avg rated,slow ,North Indian,3,18.46048206736504,Medium Popularity
166,6851,Abids,Hyderabad,Agrawala Sweets,250.0,4.3,100,"Sweets,Fast Food",Jn Road,27,mid range,High rated,Fast Delivery,Sweets,2,19.845018222417416,Medium Popularity
167,6917,Powai,Mumbai,Eagle Boys Pizza,600.0,3.7,100,Pizzas  Fast Food,Chandivali,56,premium,avg rated,slow ,Pizzas  Fast Food,1,17.075945912312662,Medium Popularity
168,6924,Richmond Town,Bangalore,Freshmenu,250.0,4.1,1000,"Chinese,Continental,Italian,Mediterranean,Thai,Lebanese,American,Asian,Beverages,Bakery,Biryani,Desserts,Mexican,North Indian,Salads,Pizzas",Aga Abdullah Street,38,mid range,High rated,Fast Delivery,Chinese,16,28.325894595192402,High Popularity
169,7002,Himayatnagar,Hyderabad,Angaara,250.0,3.9,100,"Indian,Chinese,Tandoor",Street 4,33,mid range,avg rated,Fast Delivery,Indian,3,17.99897001568091,Medium Popularity
170,7029,Santacruz East,Mumbai,Golden Wave Restaurant,1000.0,2.9,80,"North Indian,Chinese,Continental",Santacruz East,56,premium,below avg rated,slow ,North Indian,3,12.743902548550073,Medium Popularity
171,7199,Bidhannagar,Kolkata,Afraa Deli-Sector 1,700.0,4.3,50,"Continental,Fast Food,Italian,Beverages",Sector 1,67,premium,High rated,slow ,Continental,4,16.9068502207146,Medium Popularity
172,7204,Bidhannagar,Kolkata, Conclave At Afraa,850.0,3.9,50,"Italian,Indian,Continental",Salt Lake City Centre,75,premium,avg rated,slow ,Italian,3,15.33411996762487,Medium Popularity
173,7341,Ashok Nagar,Bangalore,Shiro,1400.0,4.4,100,"Japanese,Asian",Vittal Mallya Road,44,premium,High rated,Moderate,Japanese,2,20.306530274101544,Medium Popularity
174,7412,Khairtabad,Hyderabad,Paradise Biryani,400.0,3.9,100,Biryani  North Indian  Chinese,Imax Road,48,mid range,avg rated,Moderate,Biryani  North Indian  Chinese,1,17.99897001568091,Medium Popularity
175,7415,Aundh,Pune,Delhi Kitchen,300.0,4.0,100,"Tandoor,North Indian,Biryani,Beverages,Desserts",Dp Road,69,mid range,avg rated,slow ,Tandoor,5,18.46048206736504,Medium Popularity
176,7626,Vishnu Garden,Delhi,Sethi Restaurant,300.0,4.0,1000,North Indian,Pacific Mall,63,mid range,avg rated,slow ,North Indian,1,27.63501911726088,High Popularity
177,7674,Beleghata,Kolkata,Mama Mia! - Italian Ice Creams,200.0,4.7,100,Ice Cream Cakes  Desserts  Bakery  Sweets  Beverages,Beleghata,34,mid range,High rated,Fast Delivery,Ice Cream Cakes  Desserts  Bakery  Sweets  Beverages,1,21.69106642915392,Medium Popularity
178,7689,Lake Town,Kolkata,Buddha Bites-Jessore Road,300.0,3.7,1000,"Chinese,Asian,Fast Food,Snacks,Tibetan",Jessore Road,74,mid range,avg rated,slow ,Chinese,5,25.562392683466317,High Popularity
179,7776,Gopalapuram,Chennai,The Kati Roll Shop,250.0,4.3,1000,Street Food,Cathedral Road,52,mid range,High rated,Moderate,Street Food,1,29.707645551055446,High Popularity
180,7784,Powai Area,Mumbai,Asia Kitchen By Mainland China,850.0,4.3,100,"Asian,Chinese,Oriental",Powai Area,55,premium,High rated,Moderate,Asian,3,19.845018222417416,Medium Popularity
181,7826,Alwarpet,Chennai,Benjarong,1500.0,4.6,100,Thai,Ttk Road,68,premium,High rated,slow ,Thai,1,21.229554377469793,Medium Popularity
182,7828,Mylapore,Chennai,Kaaraikudi,500.0,3.6,100,Chettinad,Dr Radhakrishnan Salai,57,premium,avg rated,slow ,Chettinad,1,16.614433860628534,Medium Popularity
183,7859,Central Markt Punjabi Bagh,Delhi,Wok In The Clouds,1500.0,4.5,50,"North Indian,Chinese,Thai,Continental",Punjabi Bagh,72,premium,High rated,slow ,North Indian,4,17.693215347259464,Medium Popularity
184,7898,Golpark,Kolkata,Crossroad Crystal - Golpark,350.0,4.1,50,"Indian,Chinese,Bengali",Golpark,71,mid range,High rated,slow ,Indian,3,16.120485094169734,Medium Popularity
185,7940,Andheri East,Mumbai,99 East,300.0,2.9,80,North Indian  Chinese  Seafood,Andheri East,57,mid range,below avg rated,slow ,North Indian  Chinese  Seafood,1,12.743902548550073,Medium Popularity
186,8009,Pashan,Pune,Saffron Multicuisine,400.0,4.5,20,"Mughlai,North Indian,Chinese,Seafood,Tandoor",Orange County Baner Pashan Link Road,68,mid range,High rated,slow ,Mughlai,5,13.700350969755403,Medium Popularity
187,8040,South Kolkata,Kolkata,Second House,500.0,2.9,80,"North Indian,Chinese,Kebabs,Biryani,Mughlai",Southern Avenue,84,premium,below avg rated,slow ,North Indian,5,12.743902548550073,Medium Popularity
188,8046,Gariahat,Kolkata,Santa'S Fantasea,1200.0,4.3,100,"Tribal,Seafood,Chinese",Ballygunge Terrace Near Anjali Jewellers Golpark,80,premium,High rated,slow ,Tribal,3,19.845018222417416,Medium Popularity
189,8093,Punjagutta,Hyderabad,Akson Restaurant,250.0,4.3,1000,"North Indian,Biryani,Kerala",Panjagutta Road,53,mid range,High rated,Moderate,North Indian,3,29.707645551055446,High Popularity
190,8139,Kotturpuram,Chennai,Ciclo Cafe,1100.0,4.4,1000,"Continental,Italian,Italian-American",Alwarpet,71,premium,High rated,slow ,Continental,3,30.398521028986973,High Popularity
191,8175,Paschim Vihar,Delhi,Chawla Kitchen,500.0,3.8,500,"Chinese,Mughlai,Indian,Snacks,Popular Brand Store,Fast Food",Punjabi Bagh,48,premium,avg rated,Moderate,Chinese,6,23.623103184122485,Medium Popularity
192,8205,Habsiguda,Hyderabad,Taste Of India,600.0,4.2,20,"North Indian,Chinese,Continental",Habsiguda Main Road,67,premium,High rated,slow ,North Indian,3,12.786994238438377,Medium Popularity
193,8213,Uppal,Hyderabad,Crunchy'S,150.0,3.8,20,"Italian,American",Uppal Ring Road,72,budget,avg rated,slow ,Italian,2,11.569185263349008,Medium Popularity
194,8241,Indiranagar,Bangalore,Paris Panini - French Street Food,450.0,4.4,1000,"French,Street Food",Hal 3Rd Stage,57,premium,High rated,slow ,French,2,30.398521028986973,High Popularity
195,8272,Alwarpet,Chennai,Ashvita Bistro,500.0,4.1,20,"Continental,Asian",Alwarpet,69,premium,High rated,slow ,Continental,2,12.482541994666033,Medium Popularity
196,8275,Alwarpet,Chennai,Gogo Momo,350.0,4.2,50,Chinese,Bava Road,65,mid range,High rated,slow ,Chinese,1,16.51366765744217,Medium Popularity
197,8323,Punjabi Bagh,Delhi,Blue Water Grille,600.0,3.9,100,"North Indian,Chinese,Continental,Fast Food",Punjabi Bagh,68,premium,avg rated,slow ,North Indian,4,17.99897001568091,Medium Popularity
198,8469,Kasba,Kolkata,Sheerazi,350.0,4.3,50,"North Indian,Chinese",Kasba,68,mid range,High rated,slow ,North Indian,2,16.9068502207146,Medium Popularity
199,8501,Alwarpet,Chennai,Dhabba Express,500.0,4.0,100,"Punjabi,North Indian,Chinese",Cenotaph Road,62,premium,avg rated,slow ,Punjabi,3,18.46048206736504,Medium Popularity
200,8587,Barabazar Market,Kolkata,Royal Indian Hotel,450.0,4.3,1000,"North Indian,Biryani,Mughlai",Rabindra Sarani,36,premium,High rated,Fast Delivery,North Indian,3,29.707645551055446,High Popularity
201,8687,Manicktala,Kolkata,Urbans Cafe,350.0,4.2,20,"Chinese,Mexican,Continental",Near Balika Shiksha Sadan,46,mid range,High rated,Moderate,Chinese,3,12.786994238438377,Medium Popularity
202,8688,Punjagutta,Hyderabad,Friends Shawarma,200.0,4.3,100,Lebanese,Road No 3,61,mid range,High rated,slow ,Lebanese,1,19.845018222417416,Medium Popularity
203,8698,Maniktala,Kolkata,New Paul Dhaba,400.0,3.9,1000,"North Indian,Chinese",Maniktala,42,mid range,avg rated,Moderate,North Indian,2,26.944143639329358,High Popularity
204,8708,Esplanade,Kolkata,Lazzat,300.0,4.1,100,Chinese,Pearl Road Lower Range Beck Bagan,50,mid range,High rated,Moderate,Chinese,1,18.921994119049163,Medium Popularity
205,8751,Kankurgachi,Kolkata,Caafe 360 Degree- Kakurgachi,500.0,3.9,100,"Italian,Chinese",C.I.T. Road,59,premium,avg rated,slow ,Italian,2,17.99897001568091,Medium Popularity
206,8766,Ashok Nagar,Bangalore,Beijing Bites,450.0,4.2,500,Chinese,Richmond Road,33,premium,High rated,Fast Delivery,Chinese,1,26.10974562455643,High Popularity
207,8856,Thousand Lights,Chennai,Ox & Tomato,500.0,4.4,50,"Italian,Pizzas,Pastas,Desserts,Continental,Salads",Opp To Ather Bike Showroom,55,premium,High rated,Moderate,Italian,6,17.300032783987035,Medium Popularity
208,8894,Mylapore,Chennai,Fresh Baked Goodness,250.0,4.7,500,Bakery,Mylapore,63,mid range,High rated,slow ,Bakery,1,29.218048675098863,High Popularity
209,8912,Taltala,Kolkata,Subway,350.0,4.3,500,Fast Food  Healthy Food  Salads  Snacks  Desserts  Beverages,Park Street,49,mid range,High rated,Moderate,Fast Food  Healthy Food  Salads  Snacks  Desserts  Beverages,1,26.731406234664917,High Popularity
210,8952,Alwarpet,Chennai,Absolute Thai,1400.0,4.4,100,"Thai,Pan-Asian",Teynampet,71,premium,High rated,slow ,Thai,2,20.306530274101544,Medium Popularity
211,9014,West Marredpally,Hyderabad,Triple A Bakery,100.0,3.9,100,Italian  Bakery,West Marredpally Road,70,budget,avg rated,slow ,Italian  Bakery,1,17.99897001568091,Medium Popularity
212,9035,Powaiandheri East,Mumbai,Forks And Spoons (Gourmet Chinese & Thai),200.0,4.1,100,"Chinese,Thai,Pan-Asian,Oriental,Beverages,Snacks,Seafood,Mughlai,Tibetan,Combo,European,Turkish,Asian,British,Salads,German",Andheri East,48,mid range,High rated,Moderate,Chinese,16,18.921994119049163,Medium Popularity
213,9052,Santacruz East,Mumbai,Subway,350.0,4.4,500,"Fast Food,Salads,Snacks,Desserts,Beverages",Central Plaza Kalina,29,mid range,High rated,Fast Delivery,Fast Food,5,27.353066844773405,High Popularity
214,9058,Thousand Lights,Chennai,Sandy'S,700.0,4.3,500,"Desserts,Continental",Wallace Garden,54,premium,High rated,Moderate,Desserts,2,26.731406234664917,High Popularity
215,9098,Nungambakkam,Chennai,Mexicano Griller,800.0,3.9,20,"Mexican,Continental",Nungambakkam,64,premium,avg rated,slow ,Mexican,2,11.87363750712135,Medium Popularity
216,9104,Vasanth Nagar,Bangalore,Rolls On Wheels,300.0,4.3,100,Fast Food,Cunnigham Road,38,mid range,High rated,Fast Delivery,Fast Food,1,19.845018222417416,Medium Popularity
217,9113,Thousand Lights,Chennai,Tuscana Pizzeria,1200.0,4.1,50,Italian,Nugambakkam,60,premium,High rated,slow ,Italian,1,16.120485094169734,Medium Popularity
218,9121,Thousand Lights,Chennai,Mamagoto,900.0,4.3,100,"Chinese,Asian,Pan-Asian,Thai,Oriental",Nugambakkam,55,premium,High rated,Moderate,Chinese,5,19.845018222417416,Medium Popularity
219,9127,Nungambakkam,Chennai,Eatza Pizza,600.0,4.1,20,"Italian,Pizzas",Nugambakkam,58,premium,High rated,slow ,Italian,2,12.482541994666033,Medium Popularity
220,9215,Bidhannagar,Kolkata,Veg Dhaba,100.0,4.0,100,"North Indian,Indian,Combo,Chinese,Healthy Food",Salt Lake,58,budget,avg rated,slow ,North Indian,5,18.46048206736504,Medium Popularity
221,9235,Kasba,Kolkata,Glace Patisserie,250.0,4.4,100,"Desserts,Bakery,Salads,Continental,Fast Food,Snacks,Pastas",Near Bondel Road Shitala Mandir,68,mid range,High rated,slow ,Desserts,7,20.306530274101544,Medium Popularity
222,9250,Gopalapuram,Chennai,Bayleaf Otg (On The Go),250.0,4.4,100,"Bengali,North Indian,Biryani,Street Food",Gopalapuram,55,mid range,High rated,Moderate,Bengali,4,20.306530274101544,Medium Popularity
223,9292,Murad Nagar,Hyderabad,Food Zone 2,300.0,4.0,500,"Mughlai,Chinese,Tandoor",Guddimmalkapur Road,46,mid range,avg rated,Moderate,Mughlai,3,24.866424404339458,Medium Popularity
224,9304,Redhills,Hyderabad,Rayalaseema Ruchulu,450.0,4.0,500,"South Indian,Biryani,Rayalaseema",Lakdikapul,39,premium,avg rated,Fast Delivery,South Indian,3,24.866424404339458,Medium Popularity
225,9317,Andheri East,Mumbai,Food Rush,550.0,4.0,500,"Mughlai,North Indian,Chinese",Andheri East,52,premium,avg rated,Moderate,Mughlai,3,24.866424404339458,Medium Popularity
226,9344,Vadapalani,Chennai,King Sandwich,200.0,4.3,100,Fast Food,Kodambakkam,71,mid range,High rated,slow ,Fast Food,1,19.845018222417416,Medium Popularity
227,9368,Alwarpet,Chennai,Sachin Ka Dhabba,500.0,4.1,50,"Punjabi,North Indian,Chinese",Cenetoph Road,69,premium,High rated,slow ,Punjabi,3,16.120485094169734,Medium Popularity
228,9371,Mohammed Wadi,Pune,Big Daddy'S,250.0,4.1,1000,"Fast Food,American,Italian,Beverages",Nibm Road,70,mid range,High rated,slow ,Fast Food,4,28.325894595192402,High Popularity
229,9390,Garfa,Kolkata,Maa Trinayani,200.0,4.2,100,"Mughlai,Indian,Chinese,Biryani",Near Lakhan Kuthir,88,mid range,High rated,slow ,Mughlai,4,19.38350617073329,Medium Popularity
230,9415,Ashok Nagar,Bangalore,Smoor,300.0,4.3,100,"Desserts,Asian,Beverages,Bakery,Italian,Continental,Pizzas,Italian-American",1Mg Road,49,mid range,High rated,Moderate,Desserts,8,19.845018222417416,Medium Popularity
231,9454,Kothrud,Pune,Cafe Eastwood,700.0,4.4,50,"North Indian,Continental",Chintamani Pride Near Citypride,58,premium,High rated,slow ,North Indian,2,17.300032783987035,Medium Popularity
232,9476,Kondhwa,Pune,Jazz Pizza,300.0,3.9,20,"Italian,Pizzas,Fast Food",Nibm Road,72,mid range,avg rated,slow ,Italian,3,11.87363750712135,Medium Popularity
233,9502,T. Nagar,Chennai,10 Downing Street,1000.0,4.0,20,"Indian,Continental,Tandoor",T- Nagar,77,premium,avg rated,slow ,Indian,3,12.178089750893692,Medium Popularity
234,9577,Marol Sakinaka,Mumbai,The Bar Stock Exchange,1300.0,2.9,80,"North Indian,Mexican,Continental,Italian",Andheri East,59,premium,below avg rated,slow ,North Indian,4,12.743902548550073,Medium Popularity
235,9739,Pitampura,Delhi,Mikky Peshawari Chicken & Fish (Since 1998),250.0,4.0,100,"North Indian,Mughlai,Tandoor,Kebabs,Indian,Beverages,Biryani,Punjabi,Seafood,Afghani,Thalis,Combo,Snacks,Barbecue,Home Food,Lucknowi",Nsp,53,mid range,avg rated,Moderate,North Indian,16,18.46048206736504,Medium Popularity
236,9755,Pitam Pura,Delhi,Shake Square,250.0,3.9,50,"Ice Cream,Beverages,Fast Food,Italian,Desserts",Jd Block Ashiana Chowk,50,mid range,avg rated,Moderate,Ice Cream,5,15.33411996762487,Medium Popularity
